order_id,order_date,product_category,units_sold,unit_price,discount_pct,shipping_cost,return_flag,acquisition_channel
2258,2024-07-06,Beauty,4,35.64,4.5,12.95,0.0,Referral
2069,2024-10-28,Electronics,2,231.88,0.0913204866948593,8.44,0.0,Email
106453,2025-03-08,Electronics,1,237.8,7.8,13.19,,Referral
104443,2025-01-16,Beauty,4,35.29,0.2706629338330697,9.71,0.0,Paid Ads
2767,2024-04-22,Apparel,3,49.42,0.12676594991593318,6.24,0.0,Email
109069,2025-12-24,Home,1,76.86,0.06305646492918134,6.48,0.0,Organic
105164,2025-10-05,Electronics,4,219.13,19.4,10.23,1.0,Email
102443,2025-08-10,Home,1,81.58,0.24739930454893985,13.82,0.0,Paid Ads
158,2024-10-10,Home,2,73.17,12.6,8.89,0.0,Email
5330,2024-08-14,Beauty,3,34.92,8.2,7.19,0.0,Organic
105602,2025-03-27,Home,4,81.32,0.2894514097407519,9.19,,Paid Ads
2990,2024-01-08,Electronics,3,220.65,0.2245005525474215,7.98,0.0,Paid Ads
103069,2025-03-01,Home,4,73.77,8.1,,0.0,Organic
102247,2025-06-05,Electronics,3,214.49,0.17294004582114744,,0.0,Email
1923,2024-12-19,Apparel,3,46.87,7.0,7.21,0.0,Referral
105278,2025-07-04,Home,4,82.17,0.03226489969017724,11.98,0.0,Organic
102788,2025-02-25,Home,1,79.04,0.18740887041016646,12.02,0.0,Email
109317,2025-03-12,Apparel,4,44.34,0.23715897664840643,13.56,,Paid Ads
1194,2024-12-09,Home,4,81.31,0.2612238595730641,7.38,0.0,Paid Ads
5215,2024-04-11,Home,4,83.65,0.04221600784839627,10.86,0.0,Organic
2690,2024-01-13,Apparel,1,43.79,0.11354082157109079,9.57,,Referral
4593,2024-01-19,Beauty,4,35.27,0.07925070432424894,8.81,0.0,Organic
102314,2025-09-02,Electronics,4,201.08,0.2663530673305784,12.59,0.0,Paid Ads
103239,2025-11-22,Beauty,3,32.09,22.1,10.24,0.0,Paid Ads
106588,2025-07-21,Beauty,3,36.61,0.07397081098374164,10.84,0.0,Referral
1211,2024-07-07,Beauty,3,31.8,15.9,7.78,0.0,Email
108475,2025-03-10,Home,1,77.81,27.4,10.84,0.0,Paid Ads
108050,2025-03-21,Electronics,4,198.3,0.06318152655993148,9.84,0.0,Organic
100768,2025-03-23,Apparel,1,44.25,0.12044307198154576,10.98,,Email
7071,2024-02-22,Home,4,86.86,7.2,4.91,0.0,Organic
108442,2025-03-28,Home,4,73.09,0.2282165118440207,,0.0,Paid Ads
102516,2025-10-03,Beauty,1,31.93,9.2,8.68,0.0,Referral
105865,2025-03-19,Beauty,3,36.98,0.2346988252723338,7.65,0.0,Paid Ads
103974,2025-03-02,Apparel,2,43.72,13.8,8.13,0.0,Email
6635,2024-09-29,Electronics,1,203.93,0.12420529191110027,2.95,0.0,Referral
106128,2025-07-04,Apparel,1,41.7,26.5,8.53,1.0,Paid Ads
6304,2024-10-27,Apparel,2,45.1,0.17137937091774705,3.04,0.0,Email
106898,2025-03-15,Apparel,1,47.39,12.9,9.97,0.0,Referral
8112,2024-01-22,Apparel,3,47.13,0.13551394895163632,10.07,0.0,Referral
100406,2025-04-30,Electronics,3,222.66,0.22633482965401266,11.93,1.0,Paid Ads
41,2024-11-15,Electronics,4,222.15,0.10209728811387904,9.6,0.0,Organic
102422,2025-03-04,Home,2,86.31,0.24208879925243254,,0.0,Paid Ads
5952,2024-02-21,Apparel,2,43.68,9.4,9.32,,Organic
106015,2025-02-27,Home,1,84.76,0.26547253346832145,14.59,0.0,Paid Ads
109829,2025-08-06,Home,3,76.53,0.11364054409978026,12.93,1.0,Referral
6447,2024-06-05,Electronics,1,232.1,0.02,11.01,0.0,Organic
7332,2024-06-30,Apparel,1,49.3,0.23358017461128983,8.26,0.0,Paid Ads
108078,2025-02-14,Electronics,3,227.64,0.2694584247822899,10.8,0.0,Paid Ads
100426,2025-03-28,Beauty,2,33.53,0.22676130522097776,8.18,0.0,Paid Ads
107917,2025-02-20,Home,4,76.08,0.24370972577707714,11.82,0.0,Paid Ads
107682,2025-02-04,Home,2,73.71,0.2932127406776924,13.59,0.0,Paid Ads
7466,2024-07-12,Electronics,4,234.72,9.7,11.85,0.0,Organic
4968,2024-08-18,Electronics,4,227.64,3.6,9.28,0.0,Organic
105646,2025-08-27,Electronics,3,240.84,0.11005264607346486,13.0,0.0,Email
109747,2025-03-04,Beauty,1,38.04,0.0890985460121863,13.77,0.0,Organic
7700,2024-11-17,Electronics,1,207.93,0.043556605517986076,8.76,0.0,Organic
100561,2025-12-02,Apparel,4,46.69,0.1594580013644996,16.92,0.0,Referral
5194,2024-05-19,Apparel,3,40.53,0.1934367272427023,,0.0,Email
102270,2025-01-13,Apparel,3,47.78,12.0,14.98,0.0,Email
106755,2025-03-23,Apparel,3,44.16,25.1,13.73,0.0,Paid Ads
107808,2025-12-13,Beauty,3,35.7,0.11882328282447921,12.13,0.0,Organic
105388,2025-03-29,Beauty,3,36.57,25.1,,,Paid Ads
2426,2024-02-12,Electronics,1,213.08,0.06791000051505694,7.83,,Organic
8168,2024-07-03,Beauty,1,34.07,0.103287298784982,8.55,0.0,Email
100796,2025-06-03,Apparel,4,43.89,25.4,10.42,1.0,Paid Ads
5849,2024-02-12,Home,1,85.26,0.24525060161314727,4.59,0.0,Paid Ads
5925,2024-10-24,Apparel,3,48.4,5.2,,0.0,Organic
8295,2024-11-23,Apparel,3,45.76,0.02,,0.0,Organic
104054,2025-05-25,Apparel,4,48.24,0.14771729800059719,13.41,0.0,Organic
104957,2025-03-10,Apparel,3,44.63,0.06658502246780808,8.21,0.0,Organic
101899,2025-02-24,Electronics,1,204.83,0.24110200346721156,13.12,0.0,Paid Ads
109092,2025-03-10,Apparel,3,41.06,26.1,9.92,0.0,Paid Ads
100705,2025-03-08,Home,3,81.51,0.10340233720512092,12.45,0.0,Referral
6097,2024-11-27,Home,2,76.92,0.15348053559275887,7.05,0.0,Referral
5765,2024-01-12,Home,3,87.26,21.4,8.58,,Paid Ads
103613,2025-04-09,Home,3,82.47,0.08661573986938416,,0.0,Organic
104235,2025-09-04,Beauty,3,32.92,0.23849794947944422,8.02,0.0,Paid Ads
2282,2024-01-05,Home,4,78.35,12.6,8.04,0.0,Organic
100910,2025-06-03,Apparel,1,42.91,0.07102802235648412,,0.0,Organic
100207,2025-04-10,Electronics,1,208.91,0.11067624449008089,8.63,0.0,Organic
4433,2024-06-12,Electronics,4,205.51,0.05882861068937213,,0.0,Organic
2118,2024-10-17,Apparel,1,44.54,23.6,9.71,0.0,Paid Ads
108261,2025-03-13,Electronics,2,240.57,0.09199188315248329,11.08,,Organic
103392,2025-02-25,Electronics,2,211.61,24.2,7.6,0.0,Paid Ads
107384,2025-03-14,Apparel,1,43.14,0.12145930877072329,9.1,1.0,Email
109169,2025-03-14,Apparel,4,45.85,0.08349693260852219,11.56,0.0,Organic
104440,2025-03-16,Electronics,3,237.34,0.09230128519159542,10.97,0.0,Organic
3544,2024-07-07,Home,3,72.41,5.4,7.9,0.0,Organic
106362,2025-10-27,Electronics,4,212.44,27.2,6.54,0.0,Paid Ads
5352,2024-12-14,Beauty,3,36.35,0.0698887480092819,6.47,0.0,Referral
105361,2025-10-19,Electronics,2,223.91,13.7,9.88,0.0,Email
101746,2025-03-26,Electronics,1,204.99,0.08705386941284923,13.98,0.0,Organic
104185,2025-09-21,Home,4,79.93,0.1327156047397246,,0.0,Referral
3010,2024-09-16,Electronics,3,210.42,0.05985328919831481,9.7,0.0,Organic
100319,2025-05-07,Apparel,2,43.4,0.06027708823471241,10.82,0.0,Referral
107777,2025-10-25,Apparel,1,43.24,0.09960333981817389,,0.0,Referral
2343,2024-09-28,Apparel,4,48.16,0.12910157161376787,8.75,0.0,Referral
2187,2024-11-07,Home,4,75.7,8.6,5.62,0.0,Referral
104778,2025-08-14,Electronics,1,222.52,9.2,9.98,0.0,Organic
109671,2025-03-18,Apparel,2,42.39,22.5,13.9,0.0,Paid Ads
100495,2025-01-21,Apparel,4,41.78,10.8,13.09,0.0,Organic
2661,2024-01-19,Electronics,4,198.93,18.0,9.19,0.0,Email
103750,2025-10-31,Beauty,1,35.0,0.11256220767539224,10.97,0.0,Organic
3606,2024-06-21,Apparel,3,47.36,24.4,,0.0,Paid Ads
108932,2025-07-04,Home,4,84.4,0.14126410805666134,11.34,0.0,Referral
100776,2025-01-05,Electronics,2,219.88,22.9,10.36,0.0,Paid Ads
105935,2025-09-27,Home,1,78.73,14.7,,0.0,Email
106434,2025-12-10,Apparel,4,47.56,25.8,9.43,0.0,Paid Ads
101662,2025-03-10,Electronics,1,228.55,3.9,8.98,0.0,Organic
102910,2025-07-02,Apparel,4,41.71,0.08881829457801078,10.56,0.0,Referral
109810,2025-04-09,Electronics,4,199.28,12.9,9.52,0.0,Referral
107857,2025-08-25,Home,4,76.67,0.0729833360500759,10.72,0.0,Organic
6672,2024-03-22,Electronics,4,231.02,0.24842255637704072,7.12,1.0,Paid Ads
104100,2025-03-03,Electronics,4,224.15,0.24884552221399273,10.29,1.0,Paid Ads
109273,2025-01-22,Home,2,83.02,24.0,9.03,0.0,Email
3063,2024-07-30,Electronics,3,215.3,0.13261853252796232,,0.0,Referral
104199,2025-08-01,Apparel,4,49.26,0.2559659580452223,9.0,0.0,Paid Ads
2583,2024-06-17,Beauty,4,33.57,0.2316924051957419,6.63,0.0,Paid Ads
3919,2024-05-01,Electronics,4,237.62,6.4,8.7,0.0,Organic
7877,2024-01-21,Home,4,73.4,0.06176518008904069,10.03,0.0,Organic
7018,2024-05-19,Electronics,4,237.89,0.25659396870160583,7.2,0.0,Paid Ads
107515,2025-06-23,Electronics,4,200.12,0.22941810126593587,11.95,1.0,Paid Ads
102127,2025-03-17,Electronics,4,218.31,0.30465981926673646,9.75,1.0,Paid Ads
100054,2025-10-30,Home,4,83.5,0.10148791277114982,11.35,0.0,Organic
3613,2024-01-16,Electronics,2,204.75,0.07073431128962238,4.74,0.0,Organic
107680,2025-06-07,Electronics,3,234.49,0.03867464632991205,11.29,0.0,Organic
100120,2025-08-19,Beauty,3,32.13,0.09877631610191331,10.75,0.0,Referral
101279,2025-05-27,Beauty,4,38.23,0.2597564684302198,7.49,0.0,Paid Ads
5976,2024-01-07,Home,1,82.82,10.3,3.2,0.0,Organic
105820,2025-12-08,Apparel,2,47.06,0.08431866494192583,11.78,0.0,Organic
108580,2025-06-01,Home,2,77.79,8.2,7.44,0.0,Referral
102623,2025-06-08,Electronics,3,211.6,32.0,13.17,0.0,Paid Ads
109044,2025-03-22,Electronics,1,237.96,0.22285051215825227,6.58,0.0,Paid Ads
135,2024-01-15,Home,4,75.76,0.07606938825157909,6.68,0.0,Referral
101273,2025-10-15,Electronics,1,215.07,25.0,9.8,0.0,Paid Ads
101749,2025-03-30,Beauty,4,38.31,0.24893635189556038,10.34,1.0,Paid Ads
108024,2025-06-09,Apparel,1,41.44,0.09843567528192894,12.31,0.0,Organic
101090,2025-03-08,Electronics,1,225.2,0.051061631581265025,10.47,0.0,Referral
109718,2025-03-11,Electronics,1,210.94,0.23593860425871413,11.55,0.0,Paid Ads
4243,2024-07-22,Home,3,80.84,2.0,,0.0,Organic
104767,2025-03-17,Apparel,4,42.7,0.08630439066270199,,0.0,Referral
108541,2025-03-02,Home,1,85.34,0.24008408491931724,8.43,0.0,Paid Ads
105083,2025-09-03,Electronics,4,241.25,0.0841351442939335,11.6,0.0,Organic
108027,2025-07-14,Electronics,2,217.32,27.0,9.68,,Paid Ads
8239,2024-05-09,Apparel,4,44.5,0.1162437743497666,11.85,,Organic
106727,2025-08-18,Apparel,3,47.53,0.092810369359432,,1.0,Organic
102280,2025-05-03,Home,3,80.8,0.04754449232769623,13.65,,Organic
105276,2025-03-16,Beauty,4,34.87,0.13788107891155651,12.41,0.0,Email
103190,2025-03-07,Beauty,3,34.68,0.06998929640603752,11.83,0.0,Organic
6768,2024-01-16,Electronics,1,220.38,12.0,8.1,0.0,Email
106165,2025-05-21,Electronics,3,215.67,0.05068709122766364,11.56,0.0,Referral
109044,2025-03-22,Electronics,1,237.96,22.3,6.58,0.0,Paid Ads
102842,2025-05-22,Electronics,3,211.98,2.1,12.82,0.0,Referral
5896,2024-04-21,Home,2,80.46,0.09865946471709089,11.02,0.0,Referral
105716,2025-01-27,Apparel,1,49.36,10.4,12.05,0.0,Referral
108946,2025-05-22,Apparel,3,46.67,0.2449553612094777,10.65,0.0,Paid Ads
101087,2025-02-28,Apparel,3,46.63,0.28525992481235074,11.77,0.0,Paid Ads
106479,2025-03-27,Home,1,86.59,0.0561270770276363,12.07,,Organic
2714,2024-08-14,Electronics,3,239.99,0.22621040038389367,7.61,0.0,Paid Ads
6296,2024-06-06,Apparel,3,47.12,7.0,8.04,0.0,Organic
2210,2024-03-12,Apparel,4,49.0,0.1311581850855112,6.95,0.0,Referral
108565,2025-05-19,Electronics,2,210.79,0.22825894637414362,11.67,0.0,Paid Ads
105889,2025-03-26,Home,2,74.29,0.21640794031181898,9.35,1.0,Paid Ads
102852,2025-03-25,Electronics,1,207.28,24.7,13.57,0.0,Paid Ads
4876,2024-02-19,Home,4,73.33,0.09934904998746998,8.1,0.0,Referral
108311,2025-02-10,Electronics,3,215.49,0.10150448849602545,10.4,0.0,Organic
109669,2025-08-25,Home,3,78.22,12.0,13.86,0.0,Organic
109900,2025-09-20,Electronics,4,218.76,25.4,10.2,0.0,Paid Ads
107626,2025-07-27,Electronics,4,210.93,12.3,13.44,,Organic
105410,2025-06-13,Apparel,4,46.41,5.1,8.97,0.0,Organic
6547,2024-02-04,Electronics,3,233.3,10.6,9.39,0.0,Organic
105043,2025-10-12,Apparel,2,43.19,0.24102198288835985,8.43,0.0,Paid Ads
103347,2025-09-18,Apparel,4,48.11,0.0533274451209161,11.79,0.0,Organic
109834,2025-03-03,Apparel,1,48.34,0.09284626091766313,10.25,0.0,Referral
108665,2025-06-25,Home,4,84.32,10.5,11.04,0.0,Email
105723,2025-07-08,Beauty,3,36.64,0.13537712850727004,10.3,0.0,Referral
6525,2024-03-30,Electronics,3,214.89,0.12161744960393209,,0.0,Organic
101920,2025-03-10,Home,1,81.02,0.12156104804369212,11.74,0.0,Email
106602,2025-03-04,Apparel,3,41.63,0.05528924283964538,13.65,0.0,Organic
5008,2024-05-04,Home,1,76.79,11.7,6.91,0.0,Organic
109730,2025-03-25,Electronics,4,212.64,15.1,12.08,0.0,Email
107905,2025-02-09,Apparel,4,46.63,20.0,12.26,0.0,Email
5581,2024-05-23,Electronics,1,233.75,0.11196053599276606,10.53,0.0,Organic
3628,2024-04-29,Apparel,3,41.09,11.9,8.63,0.0,Organic
105603,2025-11-18,Apparel,3,49.36,0.08105101099765875,11.1,,Referral
860,2024-10-08,Electronics,3,239.28,0.061455405720125686,9.15,0.0,Organic
100532,2025-06-03,Electronics,1,209.6,0.2157335266933581,8.57,0.0,Paid Ads
108928,2025-06-09,Apparel,3,42.12,0.08711170754202677,8.94,0.0,Organic
104080,2025-05-26,Electronics,4,205.84,9.8,9.43,0.0,Referral
5874,2024-07-30,Apparel,3,46.82,14.4,8.26,0.0,Organic
8225,2024-01-25,Electronics,2,211.53,0.20290664701562144,,0.0,Paid Ads
103568,2025-03-21,Electronics,2,218.17,6.3,8.16,0.0,Organic
102320,2025-07-01,Beauty,3,36.82,0.3038707214901749,,0.0,Paid Ads
106330,2025-07-31,Beauty,4,38.03,10.9,12.72,1.0,Referral
4656,2024-02-26,Apparel,1,43.35,0.1019137692695847,6.96,,Organic
104685,2025-03-26,Electronics,3,226.67,0.10924907113153706,,,Referral
1517,2024-03-05,Electronics,1,216.5,0.19064306372457002,10.62,,Email
106978,2025-05-04,Apparel,4,44.21,0.06624550669758703,10.21,0.0,Referral
7919,2024-08-23,Apparel,2,43.15,0.07476225693764572,6.09,0.0,Referral
109509,2025-09-03,Home,2,74.39,15.3,9.05,0.0,Referral
103738,2025-03-19,Beauty,3,36.43,10.8,10.63,0.0,Referral
107762,2025-03-16,Home,1,79.08,22.0,14.8,,Paid Ads
108007,2025-03-28,Apparel,4,49.25,7.1,10.44,0.0,Organic
8748,2024-05-21,Electronics,3,224.12,0.052069974336776154,4.52,,Organic
675,2024-10-31,Electronics,4,233.79,0.17422015906582977,7.88,0.0,Email
7007,2024-01-26,Apparel,1,40.91,0.13885029856526174,4.07,0.0,Referral
6356,2024-01-01,Electronics,4,203.61,0.09058647995421532,5.41,1.0,Referral
109436,2025-02-24,Apparel,3,46.59,0.15271341952961773,13.2,0.0,Email
107174,2025-12-27,Apparel,4,41.04,12.2,9.92,0.0,Referral
109542,2025-08-18,Electronics,1,211.81,0.2731682142468761,12.87,0.0,Paid Ads
4807,2024-08-19,Apparel,2,45.93,13.4,10.17,0.0,Email
109761,2025-02-08,Beauty,4,32.49,0.08492097519758243,,0.0,Organic
3863,2024-07-23,Apparel,4,46.16,0.10488636501293984,7.21,0.0,Organic
100700,2025-07-09,Electronics,4,231.19,0.0950656093275272,13.17,0.0,Referral
1623,2024-02-25,Home,4,80.03,0.12539074018077462,5.56,0.0,Email
3721,2024-08-22,Electronics,2,198.27,0.2545482373111459,10.09,0.0,Paid Ads
327,2024-02-04,Electronics,3,237.47,0.11410244114735546,,,Organic
108872,2025-05-06,Electronics,4,227.42,23.4,11.73,0.0,Paid Ads
104041,2025-03-02,Home,4,81.13,0.04531495049768815,10.53,0.0,Organic
100130,2025-04-14,Home,2,81.63,0.05428880675476917,13.62,0.0,Organic
214,2024-05-05,Apparel,3,45.56,0.06592454404381155,10.03,0.0,Organic
6254,2024-12-03,Beauty,3,37.46,0.11048934681644267,11.09,0.0,Organic
109195,2025-08-17,Beauty,2,38.44,0.20808479310745634,10.69,0.0,Paid Ads
102818,2025-03-03,Electronics,2,237.88,0.24753219666500997,11.14,0.0,Paid Ads
104293,2025-03-16,Beauty,3,35.41,0.05616466275795423,14.29,,Organic
995,2024-11-15,Beauty,4,33.34,0.02,9.24,0.0,Organic
104430,2025-03-21,Electronics,4,199.01,0.07119194420887719,10.99,0.0,Organic
103828,2025-05-23,Beauty,1,36.39,0.27874286443439095,13.24,0.0,Paid Ads
100564,2025-02-19,Home,2,86.35,11.2,12.46,1.0,Organic
103021,2025-07-01,Apparel,4,42.68,26.8,,0.0,Paid Ads
108751,2025-10-20,Electronics,4,238.36,0.09159131974619344,12.34,0.0,Referral
2548,2024-02-12,Home,2,87.29,0.17482611303277798,7.26,0.0,Email
103741,2025-03-24,Electronics,1,207.58,0.1088029792211076,11.76,,Organic
105121,2025-09-08,Home,1,72.25,0.24101494161921252,13.19,0.0,Paid Ads
109338,2025-04-29,Electronics,3,203.67,0.04478325526404392,14.25,,Organic
6227,2024-05-27,Beauty,3,32.87,0.2131359489383934,,0.0,Paid Ads
107723,2025-03-16,Electronics,3,230.4,0.11702492173000228,11.6,0.0,Organic
100192,2025-05-18,Home,3,78.37,12.2,5.95,0.0,Email
107799,2025-11-14,Home,1,81.05,0.08145713081815181,11.75,0.0,Organic
108950,2025-03-06,Beauty,3,36.22,0.06617700831788585,,0.0,Organic
106231,2025-03-19,Electronics,1,227.67,12.0,13.68,0.0,Referral
105953,2025-03-02,Electronics,2,211.29,0.08841658270085023,,1.0,Organic
4864,2024-07-29,Apparel,4,41.65,0.13447406966197897,,0.0,Referral
1440,2024-05-28,Home,3,86.35,6.9,6.42,0.0,Organic
108469,2025-03-08,Electronics,1,222.13,0.27639633335967306,9.88,0.0,Paid Ads
105599,2025-03-15,Apparel,1,46.78,0.2872156448656199,11.51,0.0,Paid Ads
7397,2024-08-05,Electronics,3,234.37,0.1316743857481629,10.04,0.0,Email
101975,2025-11-30,Beauty,3,31.56,30.1,10.83,0.0,Paid Ads
109022,2025-03-05,Electronics,3,220.78,0.13902352645896865,8.68,0.0,Organic
104532,2025-08-19,Electronics,1,216.2,0.12435187942499197,10.41,1.0,Organic
105617,2025-12-21,Home,4,72.19,0.13842455222551592,9.52,,Email
3826,2024-06-18,Home,1,83.6,0.09024226135235928,7.75,0.0,Referral
106475,2025-03-30,Electronics,1,202.12,0.08710674915378282,,,Organic
108420,2025-12-15,Electronics,2,203.66,0.0620497028064846,10.74,0.0,Organic
104348,2025-03-29,Home,1,82.14,0.13624133811848288,8.21,0.0,Referral
7690,2024-12-07,Electronics,4,199.36,25.0,6.55,0.0,Paid Ads
2300,2024-04-11,Apparel,1,44.76,0.12445426424585264,,0.0,Organic
105348,2025-02-05,Home,4,72.81,0.21722571972458082,,0.0,Paid Ads
105528,2025-08-05,Electronics,1,209.03,3.8,13.63,0.0,Organic
5177,2024-07-20,Electronics,2,215.56,23.4,,0.0,Paid Ads
104864,2025-02-04,Electronics,1,233.6,0.07674176328243258,7.43,0.0,Organic
4482,2024-03-01,Apparel,4,44.79,0.2581224692857662,9.62,,Paid Ads
4822,2024-10-25,Home,1,86.41,0.117928412022746,7.29,0.0,Email
105515,2025-02-23,Electronics,4,228.76,0.0637954823163561,12.86,0.0,Organic
104710,2025-03-29,Electronics,3,240.97,25.3,5.59,0.0,Paid Ads
108684,2025-03-02,Apparel,4,43.77,10.6,8.92,0.0,Referral
7490,2024-03-02,Apparel,2,41.6,0.14230716829290202,8.85,0.0,Email
1776,2024-01-15,Home,1,83.2,0.0853057757985623,3.66,0.0,Referral
106117,2025-05-25,Apparel,2,45.54,10.0,13.27,0.0,Organic
100734,2025-02-24,Electronics,3,213.87,0.23317357602412514,11.29,0.0,Paid Ads
2365,2024-12-07,Apparel,1,43.55,0.24684772681205588,6.19,0.0,Paid Ads
1323,2024-10-07,Beauty,2,35.83,0.09007058396471754,8.42,0.0,Organic
101202,2025-02-11,Electronics,3,214.01,0.08805068466935818,10.95,0.0,Organic
109487,2025-03-15,Apparel,1,49.11,22.1,10.01,0.0,Paid Ads
100687,2025-08-22,Apparel,1,42.26,0.16729198274250012,12.72,1.0,Email
1010,2024-05-09,Apparel,2,49.37,8.0,4.98,0.0,Organic
106412,2025-02-10,Beauty,1,32.32,0.2427115231970648,,0.0,Paid Ads
6869,2024-03-14,Beauty,1,33.52,0.27625212058752247,7.66,0.0,Paid Ads
101458,2025-07-27,Apparel,1,41.64,0.10443302118524253,11.22,0.0,Email
8410,2024-05-18,Beauty,1,32.9,0.11159015769437317,11.92,0.0,Organic
8909,2024-10-07,Apparel,1,41.96,27.6,5.62,1.0,Paid Ads
100878,2025-10-28,Apparel,2,43.49,21.9,7.68,,Paid Ads
102239,2025-04-08,Apparel,1,46.79,26.3,13.64,0.0,Paid Ads
108975,2025-09-08,Electronics,2,220.02,10.7,12.18,0.0,Organic
104884,2025-03-13,Apparel,3,44.28,13.6,,0.0,Referral
109671,2025-03-18,Apparel,2,42.39,0.22497860960851954,13.9,0.0,Paid Ads
2494,2024-07-06,Apparel,2,43.02,0.0956947081332051,5.88,0.0,Organic
101527,2025-02-27,Home,1,83.23,0.2575423452235755,8.7,,Paid Ads
104175,2025-03-13,Home,3,72.85,0.29948007816836775,7.07,0.0,Paid Ads
105093,2025-01-30,Home,1,85.72,0.14365685460919636,11.35,0.0,Organic
3122,2024-10-01,Beauty,3,34.81,0.2631593924425693,8.6,0.0,Paid Ads
108211,2025-09-08,Beauty,3,37.89,0.054694993385840114,10.27,0.0,Organic
107527,2025-04-10,Electronics,3,201.44,24.6,11.58,0.0,Paid Ads
3805,2024-01-17,Home,3,73.28,0.031574232166299294,5.25,0.0,Organic
4769,2024-07-13,Home,2,81.12,0.2964839488838564,10.65,0.0,Paid Ads
105180,2025-02-26,Electronics,2,238.85,25.0,13.85,0.0,Paid Ads
106996,2025-04-19,Apparel,1,47.25,21.4,12.35,0.0,Paid Ads
101749,2025-03-30,Beauty,4,38.31,0.24893635189556038,10.34,1.0,Paid Ads
840,2024-05-01,Home,3,76.17,0.15237100131058562,,0.0,Email
103108,2025-10-18,Electronics,3,229.53,0.06818368085596613,13.49,0.0,Organic
7355,2024-11-02,Home,4,73.14,0.079935074217388,8.24,0.0,Organic
7492,2024-10-22,Home,3,83.47,10.2,5.39,0.0,Referral
104101,2025-02-24,Home,3,82.74,0.07978533714879278,8.02,0.0,Organic
3277,2024-06-16,Home,4,78.83,7.0,5.1,0.0,Organic
105936,2025-11-06,Apparel,2,43.95,9.8,13.88,0.0,Referral
4496,2024-05-12,Apparel,4,42.35,0.040786942963509855,9.83,0.0,Organic
7947,2024-04-06,Home,4,83.18,11.4,6.44,1.0,Organic
4662,2024-05-15,Home,4,86.29,0.09767988294950727,7.69,0.0,Referral
101406,2025-10-09,Electronics,4,232.66,5.7,8.61,0.0,Organic
102241,2025-11-14,Electronics,3,224.77,0.0926642664779558,,0.0,Referral
108709,2025-07-12,Home,3,78.42,0.17180134931593843,12.98,,Referral
107829,2025-12-13,Apparel,2,45.32,0.08538094046058531,,0.0,Organic
1924,2024-08-15,Apparel,3,48.45,0.05859555674427473,9.26,0.0,Organic
3334,2024-12-15,Apparel,3,43.74,0.2960794968291193,,1.0,Paid Ads
101579,2025-11-17,Electronics,1,241.93,0.15256659192204639,8.68,1.0,Email
4398,2024-03-13,Apparel,1,42.81,0.05119422318718432,8.64,0.0,Organic
100095,2025-11-08,Electronics,1,241.21,11.9,13.22,0.0,Organic
103816,2025-07-02,Beauty,4,38.06,27.3,,0.0,Paid Ads
8138,2024-04-08,Electronics,3,236.7,15.9,8.65,0.0,Email
8006,2024-11-25,Beauty,1,34.59,0.06985409583593642,7.9,,Referral
103638,2025-03-28,Beauty,3,34.32,2.0,9.31,0.0,Organic
105530,2025-10-09,Electronics,2,240.5,0.24782338941328025,12.09,0.0,Paid Ads
2067,2024-11-23,Electronics,3,229.27,8.5,8.3,,Organic
6031,2024-01-01,Electronics,2,231.88,8.3,6.39,0.0,Organic
105326,2025-11-22,Electronics,2,211.51,0.09559534820591392,13.19,0.0,Organic
6274,2024-12-08,Apparel,2,46.15,24.4,8.06,0.0,Paid Ads
2421,2024-01-20,Electronics,3,241.99,0.09892837818044448,9.04,1.0,Referral
96,2024-12-10,Home,4,81.6,0.2247637438330438,8.34,0.0,Paid Ads
103906,2025-04-03,Beauty,1,37.51,0.24756498010348577,13.11,0.0,Paid Ads
322,2024-10-10,Home,3,74.08,0.0912120432360719,,0.0,Organic
108484,2025-01-12,Electronics,3,223.4,21.0,12.14,0.0,Paid Ads
106489,2025-11-24,Apparel,2,46.69,0.24880443815384662,11.3,0.0,Paid Ads
103709,2025-04-30,Beauty,1,35.22,0.2136744531620004,11.51,0.0,Paid Ads
108328,2025-07-29,Home,1,79.05,0.08152905705788795,8.6,0.0,Referral
2549,2024-04-18,Home,3,79.96,0.09386402731698716,9.07,0.0,Organic
107327,2025-03-04,Electronics,4,199.6,24.0,13.37,0.0,Paid Ads
103662,2025-03-30,Home,1,85.7,0.11856270422204948,11.0,0.0,Referral
7672,2024-11-22,Home,1,74.13,0.07142160361341637,11.23,1.0,Referral
7447,2024-06-04,Electronics,2,238.93,13.3,10.35,0.0,Referral
100135,2025-07-17,Apparel,4,44.83,25.9,,0.0,Paid Ads
6557,2024-03-27,Beauty,3,34.44,0.06019871845554409,7.06,,Organic
4889,2024-03-15,Apparel,4,46.57,0.18307343489943279,,,Referral
105192,2025-01-07,Home,4,76.45,0.02,9.9,0.0,Organic
6007,2024-03-04,Apparel,2,48.91,0.11219446063307345,7.53,0.0,Organic
101990,2025-11-18,Electronics,2,207.41,0.25635663719649177,12.57,0.0,Paid Ads
101968,2025-03-14,Beauty,4,35.32,0.08347604227262459,8.65,0.0,Organic
104103,2025-04-27,Apparel,3,43.28,0.0666710765163881,8.02,0.0,Referral
106508,2025-02-01,Apparel,1,45.01,0.02984578202064686,11.38,0.0,Organic
102994,2025-03-17,Electronics,3,200.23,10.5,9.63,0.0,Referral
